ID,R,G,B,Saturação,Claros,Escuros,Textura,Circularidade,ehBom
698,91,89,85,19.65573770491803,0,18,24.61244586110427,0.0022120373883400485,0
699,98,98,95,14.52364864864865,0,26,31.795948896588662,0.001995899643930538,0
700,95,94,90,15.5,0,0,20.57048458613021,0.0021718131593426227,0
701,97,95,91,16.585365853658537,0,1,24.613481841673376,0.00237227892130402,0
702,41,40,38,23.67301246815927,0,5567,18.914053635915717,0.7993369771723133,0
703,45,43,40,27.644199535962876,0,6808,20.858187727642388,0.8369241507258548,0
704,50,50,47,21.251158748551564,0,3770,16.905842375387692,0.8409953976227634,0
705,36,34,33,24.072070385623363,0,9212,19.46727870071053,0.811202447926401,0
706,46,44,41,28.06602701679081,0,5341,19.01229596323016,0.8105052759105114,0
707,98,97,93,14.733137829912023,0,0,25.630911234992443,0.0027127010105510957,0
708,108,107,103,14.162721893491124,0,9,27.760486672362294,0.0020196210805733276,0
709,91,89,86,16.21594684385382,0,4,23.236805235647367,0.0019452950822120558,0
710,107,104,99,22.480314960629922,0,12,23.808364951766077,0.002133824142804997,0
711,50,49,46,22.336105336105337,0,3991,19.450037726591656,0.8071469310546225,0
712,48,47,43,27.34908041831951,0,5093,19.202769524270188,0.8076142484877177,0
713,45,44,42,19.507833450952717,0,4953,19.072906996853423,0.8216342866599331,0
714,104,102,98,17.963483146067414,0,25,32.53028751963837,0.001658236182691751,0
715,45,44,41,23.62724997019907,0,6325,17.071905558460312,0.8134811747142019,0
716,57,55,50,29.375607385811467,0,3191,19.071485215189792,0.7791723126870482,0
717,92,92,87,16.755102040816325,0,21,31.0632351830278,0.001941759670831632,0
718,48,48,45,21.233026543950913,0,4646,16.864982710157676,0.8118594920604932,0
719,50,48,45,25.733269445775434,0,3595,19.83090673834896,0.8310192930325533,0
720,105,105,99,16.905882352941177,0,16,33.16225498528926,0.0025678742882160634,0
721,104,101,94,24.513513513513512,0,0,17.72615817685089,0.0037023659980841613,0
722,107,107,102,17.8297213622291,0,22,35.46132139271227,0.0031789436739881366,0
723,116,115,108,19.107558139534884,0,0,22.386151332868877,0.0036952336119236546,0
724,83,78,70,57.560344827586206,0,28,40.175080383600665,0.00416593388059228,0
725,43,42,39,28.500857900483545,0,5215,16.698272253134007,0.8361218440954411,0
726,117,112,105,24.728155339805824,0,0,23.48217015132019,0.006403671443590075,0
727,84,81,78,21.145374449339208,0,7,14.741889081094302,0.0022340626436574717,0
728,44,42,39,32.72882150672085,0,5362,16.15272538554198,0.85450838582276,0
729,101,100,95,16.074626865671643,0,0,19.19479293299877,0.0032859861409076964,0
730,99,95,89,25.711610486891384,0,0,13.855037707799802,0.002269576899794567,0
731,95,94,90,13.079510703363914,0,0,17.817981863840703,0.001901757228525411,0
732,96,95,92,12.693661971830986,0,0,18.845504637200563,0.0023681574640013873,0
733,38,36,35,24.36093640810622,0,5115,16.559159184361924,0.8004983455856755,0
734,91,89,85,16.482758620689655,0,0,11.80544826760292,0.00794541834621458,0
735,92,84,75,47.14798206278027,0,16,23.38706856298489,0.002203792163203442,0
736,37,33,31,42.129132460616816,0,8178,15.802938877836507,0.7933249880521374,0
737,41,40,37,25.05638357705287,0,5840,18.293766490978925,0.7439712272251796,0
738,97,97,93,12.627118644067796,0,0,18.122206369219924,0.00222350254574148,0
739,94,94,91,11.9640522875817,0,24,26.667446203203003,0.002335883717090952,0
740,79,76,71,24.008695652173913,0,26,29.543598233751986,0.0022381287150200382,0
741,90,89,85,16.82442748091603,0,13,25.944171839634738,0.006790442884889224,0
742,80,79,75,17.772357723577237,0,4,17.72569540561194,0.004979658095430417,0
743,90,89,87,10.421965317919074,0,12,26.624942577261532,0.002410407378739765,0
744,35,33,31,28.12493761437365,0,5503,16.082374737954567,0.8120395164236955,0
745,28,27,26,26.74914745600873,0,6787,16.385792500582156,0.7725485916646386,0
746,85,82,80,14.1301775147929,0,21,17.11610954160237,0.00161318199327125,0
747,76,76,74,11.758169934640524,0,23,23.18095647580106,0.003419652569906944,0
748,44,43,41,18.05055519268452,0,6208,16.86787641888136,0.8205678417364668,0
749,91,89,84,21.861635220125788,0,22,22.26436325095092,0.0029578507112929717,0
750,81,75,71,32.8141592920354,0,9,16.617433220896878,0.007960503311024963,0
751,77,76,72,17.84926470588235,0,32,22.064594526962722,0.002508830439784454,0
752,87,86,82,15.268907563025211,0,1,15.42295729588144,0.002648428096769231,0
753,104,97,89,33.20062695924765,0,0,21.201587585895084,0.002622138019678428,0
754,100,98,92,20.576335877862597,0,5,23.47772346743467,0.00390416239262942,0
755,88,86,83,15.347826086956522,0,2,17.47597784808133,0.0023772927140750188,0
756,76,76,72,22.137741046831955,0,65,28.24128623016105,0.0019001135934091941,0
757,94,93,89,15.94267515923567,0,2,19.230905102551183,0.002513820732029597,0
758,80,79,75,15.335766423357665,0,8,18.463814937289307,0.00346604491710851,0
759,153,141,126,44.691823899371066,0,0,14.391451628967957,0.0039572762064192185,0
760,44,42,39,33.40079760717846,0,5116,16.330858887864405,0.8222713966567144,0
761,36,34,33,23.72943722943723,0,5914,15.976461329170226,0.8201979287620697,0
762,96,95,91,13.276190476190477,0,14,23.906386304133232,0.0031525602609598336,0
763,86,86,83,10.32283464566929,0,11,19.283088385292313,0.0029530677656276023,0
764,91,89,86,15.191666666666666,0,0,15.118662328965613,0.00275873905319955,0
765,37,36,32,34.35761589403973,0,4411,18.364607563536214,0.8418575343913646,0
766,39,38,35,24.936461388074292,0,4492,16.892505687821668,0.8130577327778572,0
767,92,90,86,15.885521885521886,0,1,15.303783322770085,0.0015419933963084671,0
768,82,82,77,18.244274809160306,0,10,19.643966959642942,0.003708981041100218,0
769,94,91,87,18.718954248366014,0,0,15.594227483137718,0.001642409437075076,0
770,32,31,29,29.417807116406376,0,5639,16.14208788736272,0.8277449204113623,0
771,88,86,81,20.12992125984252,0,9,17.53013092110211,0.0027089895531602548,0
772,88,86,82,17.577854671280278,0,18,23.1494944058507,0.0019205635413333468,0
773,84,83,80,14.37953795379538,0,17,20.57490435225773,0.0026840446972032635,0
774,93,92,89,12.322807017543859,0,0,18.450027004328458,0.002512794184690923,0
775,32,31,29,29.756959033613445,0,7033,15.635136629140097,0.8116894556960472,0
776,30,29,27,27.83888532991672,0,5654,17.644399949054034,0.835265649897627,0
777,103,103,100,10.892,0,0,21.26051325815066,0.0030780720452222472,0
778,97,95,90,19.031347962382444,0,0,19.017240797979127,0.0021573618881381117,0
779,87,86,81,17.48414985590778,0,2,17.56186885740293,0.0015958531575263686,0
780,90,87,82,29.124242424242425,0,39,29.544342014795927,0.0016297533014858999,0
781,30,29,28,15.419828815977175,0,6511,16.392107603185647,0.8502390111382845,0
782,120,113,103,32.833787465940055,0,0,24.826081263340484,0.0017039171337604915,0
783,92,90,85,19.690721649484537,0,0,16.240305691754465,0.0015470159297448127,0
784,80,78,74,19.137931034482758,0,13,20.58404800093114,0.008788540291306476,0
785,83,76,72,38.957317073170735,0,46,26.000282961611756,0.0019040935579318114,0
786,85,84,80,15.075581395348838,0,2,17.537685414013694,0.005314257582773084,0
787,81,79,74,25.121387283236995,0,22,22.57710678860116,0.0048914046996685456,0
788,93,91,86,24.372013651877133,0,21,25.538519154053393,0.0020749124599354256,0
789,86,85,81,21.13738019169329,0,35,28.3880321671162,0.0024390883512826335,0
790,93,91,87,20.158730158730158,0,9,22.54751847918438,0.0043788142667698805,0
791,34,33,31,25.256223776223777,0,6567,16.222827266676628,0.8041973086355486,0
792,89,88,84,16.253918495297807,0,6,19.58405587070892,0.002496956731902415,0
793,89,74,56,95.11206896551724,0,3,14.04279121602048,0.0038120481337772117,0
794,39,36,32,47.313169673131696,0,6440,16.344925657296248,0.8299932254497037,0
795,94,92,88,15.656716417910447,0,5,20.428516654802102,0.0024041468219593953,0
796,40,38,34,40.09595154606312,0,5471,16.0749534233729,0.8230510578494888,0
797,43,42,38,31.12359750667854,0,4337,18.455026934359164,0.8083736218625504,0
798,114,108,102,26.929765886287626,0,2,24.55814651748061,0.0029113132868898227,0
799,106,104,100,15.07643312101911,0,0,18.237485198451758,0.006307993974247305,0
800,109,101,93,38.75346260387812,0,12,25.334147234942215,0.00247003186868164,0
801,37,36,34,24.65761300555115,0,4468,16.869151209624203,0.8213010299023513,0
802,95,93,89,15.359516616314199,0,0,16.702134323802063,0.003123199191281546,0
803,46,36,34,76.32538377192982,0,3032,19.762486748992693,0.8345535691039715,0
804,32,32,30,20.901629201897297,0,4404,18.19512942536014,0.8218126014566369,0
805,27,26,25,26.955984970477726,0,5199,17.45729435389393,0.8388061958309554,0
806,87,83,79,23.240506329113924,0,3,16.102577804102967,0.0017144152188945437,0
807,88,87,82,18.675257731958762,0,12,24.58734195514377,0.003961389901538306,0
808,69,68,65,16.801169590643276,0,25,20.554063982218967,0.004806562059105264,0
809,86,84,80,18.829351535836178,0,9,17.33939419936087,0.00226071874254392,0
810,94,93,89,13.363636363636363,0,0,20.295265935689528,0.0023890905299548395,0
811,81,80,76,20.910505836575876,0,31,24.452942633306083,0.00285878750441367,0
812,38,38,35,18.922527385299254,0,5297,17.850543974067683,0.8473976469956176,0
813,34,33,30,28.713619130941964,0,6291,15.482610803506137,0.8058953443095392,0
814,89,87,82,19.42323651452282,0,19,23.661662642851653,0.0023316471063287102,0
815,94,91,86,22.23127035830619,0,4,20.46270975272585,0.0026089285606562384,0
816,45,41,39,39.189139011371545,0,3475,19.663361625190564,0.8290994559181154,0
817,33,32,30,26.047068316299086,0,3418,16.58655448189037,0.8411466933653923,0
818,36,35,33,21.851467815782385,0,6811,15.37964733309819,0.8051227504689825,0
819,82,81,76,20.03105590062112,0,13,17.11379411465737,0.0022361242503079436,0
820,93,92,88,16.051470588235293,0,0,17.639384054146806,0.007293740636729201,0
821,85,83,80,16.169381107491855,0,20,23.48587556487553,0.002404413939119879,0
822,93,92,87,17.003424657534246,0,4,20.710469130839137,0.0023186056809518948,0
823,98,93,89,23.81578947368421,0,5,19.982883525903777,0.0013607626066725318,0
824,86,84,81,18.186746987951807,0,9,19.468001557110767,0.00405580829244051,0
825,85,84,82,11.638225255972696,0,10,19.84623238039008,0.0029389837948597076,0
826,106,105,101,13.835164835164836,0,11,28.71897705043825,0.002096965751116129,0
827,85,84,81,14.411602209944752,0,7,16.90717619113362,0.0014961753885527399,0
828,90,88,85,16.332512315270936,0,7,19.7384092858486,0.002169624894857527,0
829,30,28,26,38.70123246918827,0,6189,21.319030431989447,0.7495356299882789,0
830,34,33,31,28.167781845726548,0,7280,16.401218143790764,0.8202032713936991,0
831,30,29,28,21.305305131761443,0,5297,18.920718768952607,0.8212782894093421,0
832,38,38,36,22.203432609793033,0,4932,18.817241404636952,0.8048789495245441,0
833,90,87,83,18.62897526501767,0,4,18.43649319927317,0.003046875157952388,0
834,105,103,99,15.17013888888889,0,0,21.789341769260822,0.0024263584308249833,0
835,89,89,85,14.705705705705705,0,0,19.49481735640566,0.0020812419734725146,0
836,32,32,30,15.143700206550605,0,6227,16.359525388505478,0.8374532071497363,0
837,34,33,32,19.693928645941998,0,4311,18.275399285994045,0.8424017006972776,0
838,90,87,83,22.635593220338983,0,13,19.63105467462944,0.0018190032471538174,0
839,85,82,76,33.391891891891895,0,28,21.898136580151753,0.0012644676401075675,0
840,83,83,80,14.24126984126984,0,16,25.594658046829608,0.00212985143397658,0
841,37,37,34,23.132791728212702,0,6125,16.05525734244645,0.8263107079413776,0
842,99,99,95,14.149532710280374,0,4,25.864642400710462,0.0013861737180030408,0
843,34,34,33,12.366935483870968,0,6254,18.02080363050486,0.8213048574521333,0
844,96,92,88,21.88364779874214,0,8,19.420902982287995,0.0014308139343226763,0
845,97,96,92,17.28527607361963,0,3,25.349793657264378,0.0018850283381199695,0
846,113,110,100,31.89637305699482,0,0,18.554603092693938,0.003418114547916986,0
847,109,108,104,12.633986928104575,0,0,21.72830279175668,0.0020002937668839866,0
848,48,46,42,35.22617042775345,0,4087,16.449395800555106,0.808363712463166,0
849,95,94,90,13.954128440366972,0,1,19.441602057037194,0.00206002613519859,0
850,99,98,94,15.853503184713375,0,0,19.719200285842756,0.001543996567468638,0
851,92,91,87,16.866666666666667,0,9,22.417017110830592,0.0017184653513076676,0
852,38,37,34,30.144919332012453,0,6376,16.919372405801436,0.8180228741372314,0
853,62,61,59,16.672,0,44,29.157685504854463,0.0077984613405923725,0
854,91,91,87,15.933333333333334,0,25,27.973852384567273,0.0025313240408809147,0
855,106,106,100,16.212962962962962,0,0,18.469485432647453,0.003978330350317416,0
856,94,92,89,16.72872340425532,0,1,20.482480831033683,0.0018951077663017085,0
857,39,38,35,27.184979137691236,0,5135,19.863188890173028,0.8308823861479362,0
858,39,38,35,29.619233378561738,0,4737,18.266254138832135,0.8159599070552498,0
859,103,103,98,16.181268882175228,0,0,24.741284153330554,0.0028054678547051017,0
860,49,46,40,49.05179570474643,0,3519,18.683750674690916,0.8017313932377368,0
861,111,110,104,18.03076923076923,0,0,21.113265621573102,0.0018329875521440205,0
862,94,92,86,25.558064516129033,0,9,25.721635014212655,0.0024712376554323306,0
863,40,39,36,22.89579131370176,0,6414,17.907514526491525,0.8026581699976946,0
864,97,94,89,21.383522727272727,0,7,25.95743331306011,0.0024918914199105273,0
865,108,110,104,13.855670103092784,0,0,26.27911945342783,0.004555285805706273,0
866,43,42,38,28.17687884195915,0,4034,18.509565234198316,0.8172263039487747,0
867,143,135,123,34.3205574912892,0,0,22.831973905095616,0.0019129407060522778,0
868,41,39,36,30.49613139676938,0,6267,17.917971297642076,0.8329859973882056,0
869,44,42,38,32.96746306193021,0,4782,20.089939535033988,0.8424260309696071,0
870,36,34,32,31.68231715381563,0,6706,18.601474480329337,0.8340978071447981,0
871,114,115,110,14.153543307086615,0,0,21.468988747375963,0.003034946351681267,0
872,55,51,47,40.46355106459762,0,3335,17.859334649799177,0.8434959915069123,0
873,165,151,134,48.11971830985915,4,0,23.735595554569368,0.006843301271613349,0
874,64,61,55,36.283248730964466,0,978,16.652490730733145,0.8161388375431682,0
875,112,109,105,19.51145038167939,0,8,25.505989947116536,0.002368517793475664,0
876,112,109,105,16.169811320754718,0,0,19.89360793431197,0.0016295913448966023,0
877,44,43,40,22.37181690360881,0,5110,19.85249355640401,0.7150607206033294,0
878,53,51,48,24.768597236981932,0,2211,19.917488333751184,0.8344194796233095,0
879,53,51,46,34.66979555098367,0,4330,16.89883509356765,0.8321047703795758,0
880,48,46,42,31.368633198973985,0,5385,19.851646125462075,0.8101511510499372,0
881,45,44,42,19.54900628503482,0,4651,18.87208679454614,0.8149539488354182,0
882,51,47,45,32.533920982213125,0,4033,17.277663197285015,0.785688559450964,0
883,93,59,49,120.5659726216496,0,432,14.647016026566591,0.8055065118335928,0
884,50,48,44,35.7013726635514,0,4260,20.052599128366424,0.7958515781336492,0
885,153,142,125,47.3,0,0,14.174754195741643,0.00294250330842172,0
886,160,155,144,25.573643410852714,8,0,29.031031556277178,0.003943541243557865,0
887,51,48,43,39.578134110787175,0,4333,19.434699129636677,0.8375284445067958,0
888,88,59,50,110.74731707317073,0,848,17.07805676568934,0.836728131626522,0
889,41,40,39,19.8827626233314,0,5565,17.21302726478827,0.8375727849125725,0
890,39,38,36,24.19253306546124,0,4960,17.51967200947753,0.8317367531035867,0
891,58,53,50,38.4822695035461,0,2785,16.440445283344122,0.8478853790000005,0
892,144,138,129,25.878048780487806,0,0,24.85884966438032,0.003421461340140267,0
893,105,89,71,81.90322580645162,0,10,24.648078435275814,0.0071244596732122235,0
894,113,110,104,21.19831223628692,0,0,20.24371087379443,0.002842260095478798,0
895,114,108,101,30.83103448275862,0,1,26.264930299065032,0.0020766656151707096,0
896,131,123,114,32.90049751243781,0,3,33.89889118238915,0.002396789762622452,0
897,47,46,45,11.439379243452958,0,4651,17.189949540063886,0.8364577375585605,0
898,97,96,93,13.704545454545455,0,6,22.450356348367,0.0024295033246733337,0
899,45,43,40,26.8793544577839,0,4101,18.97906270093903,0.8276564765240803,0
900,53,47,44,44.31405601659751,0,2693,19.917181284335285,0.7839841389474251,0
901,50,48,43,33.69145812945617,0,4455,19.24821108223371,0.8552638371282966,0
902,96,92,89,22.048148148148147,0,20,27.928125465986717,0.003188008188318901,0
903,43,42,40,16.30802315963606,0,4935,16.992233901415677,0.8498571666873657,0
904,43,42,40,25.065663119647027,0,5860,18.05794287565319,0.8173033098693825,0
905,48,48,46,12.01737540009145,0,2969,18.898910750701045,0.8300293174330475,0
906,41,37,34,49.52565905096661,0,4923,20.37715643534653,0.8181300440515495,0
907,48,47,44,24.81017978052767,0,5044,16.82632951418705,0.8189028275417287,0
908,162,158,150,19.76991150442478,6,0,24.523444425566574,0.004855900602064517,0
909,42,42,41,9.36280834914611,0,4134,18.069849925332598,0.845234525361451,0
910,51,48,43,40.575,0,3240,19.652341838996563,0.8017989369301609,0
911,105,104,102,8.817694369973191,0,0,21.678836879798805,0.0018655651925872647,0
912,120,114,110,21.25,0,4,25.784394477721722,0.001448376352607526,0
913,105,102,97,19.699724517906336,0,0,21.70914122041645,0.0023903851309472835,0
914,41,41,39,16.702247191011235,0,5675,15.336900898145618,0.8396843277984257,0
915,116,116,112,9.977142857142857,0,0,20.37186214725936,0.00386485162675003,0
916,37,36,36,13.652849740932643,0,5621,16.588665192643887,0.8586032685662125,0
917,108,104,98,26.028301886792452,0,5,26.80040352843248,0.0022551443565986475,0
918,48,47,43,27.612718505123567,0,3738,18.167941082789948,0.8140744378749694,0
919,39,39,37,14.018812762171095,0,6670,17.725170839271254,0.823788676586529,0
920,48,47,43,32.11137015781922,0,3892,17.47434336005662,0.789808694081132,0
921,82,82,78,17.01271186440678,0,27,25.643578739441367,0.0029327083057099604,0
922,143,130,114,52.35036496350365,0,0,24.924253088696766,0.006775056178190467,0
923,142,128,118,42.52073732718894,0,0,20.465998641267877,0.002752244975453936,0
924,97,96,93,12.926470588235293,0,3,22.617330325557067,0.0018106253206929663,0
925,95,94,92,10.457142857142857,0,7,22.64410091221219,0.0027174860692729466,0
926,90,84,79,29.647727272727273,0,4,25.146161065306053,0.00682547309600196,0
927,72,71,69,18.71153846153846,0,35,31.506886946337776,0.005525163194333405,0
928,39,39,37,17.481522777954762,0,4888,17.615436875471698,0.8303161100261128,0
929,43,43,40,20.696674504534766,0,4475,17.433834723805283,0.8183446625951417,0
930,98,96,91,19.633928571428573,0,1,21.451690570784187,0.0017230779309828942,0
931,107,106,102,13.75,0,2,24.940578756023964,0.0014474804126969314,0
932,37,35,33,30.395702605057995,0,4464,18.361945793685603,0.8023304381565913,0
933,39,36,35,32.504624202162304,0,5977,20.770833802698228,0.8225007307433564,0
934,95,94,91,11.270440251572326,0,9,28.064775441550015,0.0017457542621798767,0
935,72,73,71,10.656565656565656,0,36,23.580810244228438,0.005086512159141415,0
936,34,34,32,22.795821896919794,0,5936,15.963275490896736,0.809480450121968,0
937,44,43,41,18.44065679100482,0,4561,19.298986331530156,0.8068117442704803,0
938,101,101,98,8.4,0,13,30.275374428736654,0.003517412078703694,0
939,95,94,90,14.95906432748538,0,16,32.45804114343391,0.002762627563095263,0
940,44,43,42,11.184489678899082,0,5179,17.638900714647324,0.7934510446030988,0
941,47,47,43,23.806818181818183,0,4059,16.408126920603383,0.8369525435774137,0
942,40,39,37,20.35309341878235,0,6538,16.40495363500693,0.8133030371075113,0
943,101,100,96,13.951219512195122,0,5,23.059403402765934,0.002227208675264338,0
944,48,48,45,18.448646385710298,0,4539,17.66239309038897,0.7439434252165089,0
945,102,101,97,11.786184210526315,0,11,27.036534607843294,0.002903308100293071,0
946,84,83,80,13.118367346938776,0,15,25.01437354399301,0.0029631581148009747,0
947,90,89,86,13.95435684647303,0,12,24.98523384103258,0.0022697659382831625,0
948,102,101,98,12.805309734513274,0,5,25.45611519428852,0.0029814274464019523,0
949,44,41,39,32.70233530846985,0,4357,18.878651127312576,0.8340990209072573,0
950,48,48,45,17.526064084170255,0,4223,16.243074600492996,0.8239099457569625,0
951,91,90,88,9.960132890365449,0,14,25.301161280758304,0.00209014598234474,0
952,149,139,130,30.35238095238095,1,0,30.012599017300094,0.0032055432981977837,0
953,38,35,34,29.97015953173419,0,7738,17.720444099544366,0.8437695300274733,0
954,56,55,51,24.021470746108427,0,3020,16.7108629938525,0.8060575252981838,0
955,50,49,46,22.990787269681743,0,3867,17.55804836815361,0.8155715108920698,0
956,173,158,143,44.78145695364238,0,0,17.90623404966334,0.0036782520136230366,0
957,46,45,43,15.8117011463961,0,5072,16.180188953713095,0.8001174633243524,0
958,83,83,80,11.523364485981308,0,10,26.11543072394382,0.0038070262908239836,0
959,95,93,90,14.697530864197532,0,1,17.14584706672206,0.0050021659498408035,0
960,48,48,46,14.72126570497906,0,3997,18.26379122853309,0.8093450110248263,0
961,95,93,89,17.260752688172044,0,7,22.59165422234043,0.0025087013139947823,0
962,42,41,40,16.71575080361243,0,4696,18.99954323955533,0.8402233405808686,0
963,94,94,92,8.006493506493506,0,20,32.709657571295956,0.0025419216081701205,0
964,95,94,91,13.138576779026216,0,8,26.010124200011017,0.001917654538554555,0
965,63,62,57,25.156524371783227,0,1261,17.65594949338789,0.8493382778117421,0
966,124,115,104,42.57632398753894,0,0,21.396771670258616,0.0028473138650937668,0
967,98,97,94,10.424124513618677,0,8,24.823978734496865,0.001994571810651737,0
968,37,36,36,9.579512893982807,0,6246,15.67243549999038,0.8392954749598572,0
969,109,104,97,30.675241157556272,0,4,26.740311154714423,0.0030906521509529465,0
970,101,99,97,12.653005464480874,0,1,26.359230108528585,0.0026271706970683716,0
971,97,96,92,14.735562310030396,0,2,22.943160109683888,0.001480154079552686,0
972,94,93,92,8.528846153846153,0,18,26.398565217869894,0.0029808299320666686,0
973,38,36,34,33.78789753743349,0,6389,24.134792957093694,0.7409963152344221,0
974,100,94,88,34.37919463087248,0,28,32.40193476915891,0.00285845653065583,0
975,78,61,53,85.24457449402584,0,1125,26.317473457290962,0.7932536637012392,0
976,59,58,53,25.75133733182039,0,1694,16.926933009620182,0.8348781517717629,0
977,45,44,41,22.69322873658134,0,5032,18.56082737674727,0.7924032168587147,0
978,100,99,95,13.481675392670157,0,2,24.632472534452347,0.0019308611054759221,0
979,51,50,48,17.312545747328357,0,3875,18.503242084813817,0.8278868948789713,0
980,61,49,44,73.40345297592003,0,2125,21.687019157760123,0.8256259433994315,0
981,47,46,43,21.617086802783163,0,5959,16.75188028223324,0.8150085045017557,0
982,50,50,47,16.342678713792186,0,4304,20.96282333080005,0.7754883171220842,0
983,45,44,42,16.633543165467625,0,4705,17.9635240775272,0.8453472500057868,0
984,45,42,39,33.1588906543406,0,5480,15.06781302354372,0.8171816614345192,0
985,98,98,96,10.855018587360595,0,11,26.197366537794743,0.001293208292509251,0
986,50,49,45,28.266068364788175,0,4081,15.363941597993414,0.7988264256936362,0
987,87,85,82,16.420911528150135,0,25,23.39233733810953,0.0016011620093317237,0
988,97,94,89,25.42,0,6,27.060307955872688,0.0033478212591084326,0
989,43,42,41,15.451518119490695,0,6331,17.6849132766515,0.8300748094443943,0
990,91,89,86,17.39144736842105,0,22,27.735985198175943,0.002516721372686044,0
991,102,99,95,23.1875,0,13,30.171447542523122,0.00135382538782859,0
992,43,42,40,21.328631284916202,0,5579,18.015047261191008,0.7975372560976688,0
993,91,89,85,15.198347107438016,0,4,19.70840293115041,0.005994169800144603,0
994,99,97,93,20.628865979381445,0,16,33.679337879161814,0.002585562441607508,0
995,152,140,126,44.228155339805824,3,0,26.30746630684376,0.003245772144391682,0
996,109,108,106,7.837037037037037,0,5,27.198658483822616,0.004826993808147334,0
997,85,82,80,18.434540389972145,0,45,29.90599819001356,0.0017556189284766931,0
998,98,93,88,30.380053908355794,0,28,28.562344077806056,0.0018630963534455448,0
999,112,112,110,7.900900900900901,0,12,31.60121629155023,0.0026189912546439368,0
1000,51,49,46,27.399498986043184,0,4772,16.195999564273514,0.7895279843552802,0
1001,113,110,106,19.15,0,3,28.864034037838508,0.0027294806196379905,0
1002,160,146,129,50.396039603960396,0,0,21.27196789153814,0.0039165257049750945,0
1003,44,42,40,25.783205949184055,0,6808,20.384304713432282,0.8103183253692103,0
1004,56,52,50,28.253383786930577,0,3280,18.843111408348722,0.8261342944390768,0
1005,47,45,42,23.934280639431616,0,5168,18.821546096010156,0.7935484094073579,0
1006,105,102,98,18.667638483965014,0,0,25.595384319423207,0.0016245745754543152,0
1007,58,55,50,38.341835489382476,0,2855,16.390101716526,0.8163682691079979,0
1008,53,50,46,32.997653369091516,0,4855,18.607646325135565,0.8210046631096687,0
1009,52,50,46,29.836418288245532,0,3524,21.154429362884013,0.8501716045449456,0
1010,43,41,39,25.624780658997857,0,7407,20.762962104650963,0.8147092856318555,0
1011,98,97,95,10.419254658385093,0,5,25.260536057616353,0.002974763839830667,0
1012,112,109,104,18.473684210526315,0,0,20.258797198351694,0.005326218103443773,0
1013,57,56,52,25.325699185201497,0,2038,22.01664593454695,0.8440069310248689,0
1014,50,49,46,21.87264150943396,0,3978,18.589469980143505,0.858846966033623,0
1015,57,55,52,23.284943947779198,0,2851,18.96196181485024,0.81326894401489,0
1016,110,108,103,19.47846889952153,0,5,29.658972208235586,0.003157985622855811,0
1017,56,53,48,34.8422649140546,0,2329,20.1303513786819,0.8361668913727305,0
1018,56,54,49,34.951434619002825,0,3806,18.922468684348157,0.8124167443671922,0
1019,111,109,106,12.255014326647565,0,0,26.02086110729397,0.0027021371524204607,0
1020,105,104,101,12.543478260869565,0,3,25.040039392517496,0.0036973139077055785,0
1021,166,156,141,38.780590717299575,15,0,26.910849261447865,0.002421758822508784,0
1022,47,41,37,53.96824019437695,0,4586,19.026181270303226,0.762698214782171,0
1023,121,106,85,76.70348837209302,0,2,18.60674679331115,0.007399044696635283,0
1024,150,143,135,23.333333333333332,58,13,51.24138512717598,0.0025393617425103054,0
1025,50,48,45,25.723007933770266,0,3371,21.790792341092,0.8256467963094974,0
1026,56,54,49,35.74823053589484,0,3915,19.88518370946716,0.7992339764778716,0
1027,49,47,44,27.55032218471924,0,4348,19.2915848056759,0.8425267128152311,0
1028,53,51,48,25.122965863208126,0,4146,19.530191646558432,0.8561281700273504,0
1029,95,92,88,19.786206896551725,0,0,15.567895865802356,0.0051434598330050265,0
1030,122,118,112,20.451882845188283,0,4,24.751679679568458,0.003331259770918858,0
1031,124,121,116,17.994152046783626,0,0,27.20543134526862,0.00300348476354361,0
1032,118,115,109,18.967871485943775,0,0,25.14111717826803,0.0016012264794484552,0
1033,120,118,113,16.335504885993487,0,9,32.25345058505681,0.003366772667787725,0
1034,58,55,51,32.68795315114333,2,3041,18.543104015897175,0.8522537796895369,0
